Platform,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
PS3,0,0,0.45,0,0.45
PS3,0.26,0.13,0,0.06,0.45
PS3,0.08,0.18,0.15,0.05,0.45
PS3,0.11,0.26,0,0.08,0.45
PS3,0.19,0.13,0.07,0.06,0.45
PS3,0.36,0.05,0,0.05,0.45
PS3,0.21,0.15,0,0.08,0.44
PS3,0.14,0.2,0.03,0.08,0.44
PS3,0.19,0.1,0.11,0.05,0.44
PS3,0.18,0.18,0,0.07,0.44
PS3,0.26,0.12,0,0.06,0.44
PS3,0.19,0.18,0,0.07,0.43
PS3,0.12,0.07,0.21,0.03,0.43
PS3,0.21,0.08,0.09,0.05,0.43
PS3,0.16,0.19,0,0.08,0.43
PS3,0.27,0.1,0,0.05,0.43
PS3,0.24,0.13,0,0.06,0.42
PS3,0.19,0.16,0,0.07,0.42
PS3,0.21,0.12,0.03,0.05,0.42
PS3,0.13,0.21,0,0.08,0.42
PS3,0.16,0.18,0,0.07,0.42
PS3,0.26,0.05,0.06,0.04,0.42
PS3,0.37,0.01,0,0.03,0.41
PS3,0.16,0.17,0.02,0.06,0.41
PS3,0.21,0.08,0.09,0.04,0.41
PS3,0.37,0,0,0.04,0.41
PS3,0.08,0.27,0,0.06,0.41
PS3,0.19,0.15,0,0.07,0.41
PS3,0.16,0.18,0,0.07,0.41
PS3,0.22,0.12,0,0.06,0.41
PS3,0.18,0.12,0.06,0.05,0.41
PS3,0.08,0.26,0,0.07,0.4
PS3,0.32,0.04,0.01,0.04,0.4
PS3,0.13,0.2,0,0.08,0.4
PS3,0.12,0.21,0,0.08,0.4
PS3,0.1,0.2,0.02,0.08,0.4
PS3,0.37,0,0,0.03,0.4
PS3,0.14,0.19,0,0.07,0.4
PS3,0.17,0.16,0,0.07,0.4
PS3,0.18,0.15,0,0.06,0.4
PS3,0.09,0.04,0.24,0.02,0.4
PS3,0.22,0.12,0,0.06,0.4
PS3,0.17,0.15,0,0.07,0.39
PS3,0.07,0.23,0.01,0.09,0.39
PS3,0.15,0.18,0,0.06,0.39
PS3,0.17,0.14,0.03,0.06,0.39
PS3,0.14,0.18,0,0.07,0.39
PS3,0.31,0.01,0.03,0.05,0.39
PS3,0.3,0.01,0,0.07,0.39
PS3,0.18,0.14,0,0.06,0.39
PS3,0.33,0.02,0,0.04,0.39
PS3,0.07,0.24,0,0.08,0.39
PS3,0.16,0.15,0,0.07,0.39
PS3,0.35,0,0,0.04,0.39
PS3,0.09,0.23,0,0.07,0.38
PS3,0.27,0.07,0,0.04,0.38
PS3,0.15,0.17,0,0.07,0.38
PS3,0.29,0.05,0,0.04,0.38
PS3,0.35,0,0,0.03,0.38
PS3,0.21,0.11,0,0.06,0.38
PS3,0.3,0.04,0,0.04,0.38
PS3,0.16,0.15,0.01,0.06,0.38
PS3,0.02,0.29,0.01,0.05,0.38
PS3,0,0,0.38,0,0.38
PS3,0.15,0.17,0,0.06,0.38
PS3,0.12,0.19,0,0.07,0.37
PS3,0.13,0.17,0,0.07,0.37
PS3,0.14,0.17,0,0.06,0.37
PS3,0.12,0.17,0.01,0.07,0.37
PS3,0.11,0.19,0,0.07,0.37
PS3,0.04,0.03,0.27,0.02,0.36
PS3,0.2,0.11,0,0.05,0.36
PS3,0.18,0.12,0,0.06,0.36
PS3,0.11,0.17,0,0.07,0.36
PS3,0,0,0.36,0,0.36
PS3,0.19,0.11,0,0.05,0.36
PS3,0.25,0.06,0,0.04,0.36
PS3,0.1,0.18,0,0.07,0.35
PS3,0.09,0.2,0,0.07,0.35
PS3,0.14,0.16,0,0.06,0.35
PS3,0.2,0.08,0.04,0.04,0.35
PS3,0.05,0.19,0.03,0.07,0.35
PS3,0.11,0.17,0,0.06,0.35
PS3,0.13,0.16,0.01,0.06,0.35
PS3,0.23,0.07,0,0.04,0.35
PS3,0.06,0.21,0,0.08,0.35
PS3,0.13,0.15,0,0.06,0.34
PS3,0.14,0.03,0.15,0.02,0.34
PS3,0.15,0.11,0.03,0.05,0.34
PS3,0.15,0.13,0,0.06,0.34
PS3,0.14,0.15,0,0.05,0.34
PS3,0.29,0.02,0,0.03,0.34
PS3,0,0.25,0,0.08,0.34
PS3,0.28,0,0.02,0.03,0.34
PS3,0,0,0.33,0,0.33
PS3,0.06,0.15,0.07,0.05,0.33
PS3,0.09,0.08,0.14,0.03,0.33
PS3,0.14,0.14,0,0.05,0.33
PS3,0,0.3,0,0.03,0.33
PS3,0.31,0,0,0.03,0.33
PS3,0,0.25,0,0.08,0.33
PS3,0.1,0.11,0.06,0.05,0.33
PS3,0.08,0.18,0,0.06,0.33
PS3,0.26,0.04,0,0.03,0.33
PS3,0.15,0.12,0,0.05,0.33
PS3,0.12,0.15,0,0.06,0.33
PS3,0.1,0.17,0,0.06,0.33
PS3,0.09,0.16,0.01,0.06,0.33
PS3,0.2,0.05,0.05,0.03,0.33
PS3,0.11,0.08,0.1,0.03,0.33
PS3,0.25,0.05,0,0.03,0.33
PS3,0.04,0.06,0.2,0.02,0.32
PS3,0.06,0.08,0.16,0.03,0.32
PS3,0.13,0.14,0,0.06,0.32
PS3,0.11,0.15,0,0.06,0.32
PS3,0.1,0.17,0,0.05,0.32
PS3,0.1,0.15,0,0.06,0.31
PS3,0.29,0,0,0.02,0.31
PS3,0.28,0,0,0.02,0.31
PS3,0.14,0.12,0,0.05,0.31
PS3,0.17,0.07,0.04,0.03,0.31
PS3,0.21,0.06,0,0.03,0.31
PS3,0.09,0.12,0.06,0.05,0.3
PS3,0,0,0.3,0,0.3
PS3,0.24,0.03,0,0.03,0.3
PS3,0.1,0,0.19,0.02,0.3
PS3,0.12,0.13,0,0.05,0.3
PS3,0.14,0.1,0.01,0.05,0.3
PS3,0.19,0.07,0,0.04,0.3
PS3,0,0,0.3,0,0.3
PS3,0.09,0.07,0.11,0.03,0.29
PS3,0.25,0.02,0,0.03,0.29
PS3,0.06,0.16,0.02,0.05,0.29
PS3,0.11,0.08,0.07,0.03,0.29
PS3,0.09,0.14,0.01,0.05,0.29
PS3,0.08,0.16,0,0.05,0.29
PS3,0.18,0.05,0.03,0.03,0.29
PS3,0.13,0.12,0,0.05,0.29
PS3,0.1,0.03,0.14,0.02,0.29
PS3,0,0.09,0.19,0.01,0.29
PS3,0.12,0.12,0,0.05,0.29
PS3,0.13,0,0.14,0.02,0.29
PS3,0.11,0.07,0.08,0.03,0.29
PS3,0.12,0.12,0,0.05,0.29
PS3,0.14,0.1,0,0.05,0.29
PS3,0,0,0.28,0,0.28
PS3,0.18,0.07,0,0.04,0.28
PS3,0,0.17,0.09,0.02,0.28
PS3,0.1,0.12,0.02,0.05,0.28
PS3,0.11,0.11,0.01,0.05,0.28
PS3,0.09,0.14,0,0.05,0.28
PS3,0.11,0.09,0.04,0.04,0.28
PS3,0.12,0.11,0,0.05,0.28
PS3,0.14,0.09,0,0.04,0.28
PS3,0.11,0.1,0.02,0.04,0.28
PS3,0.18,0.06,0,0.03,0.27
PS3,0.08,0,0.19,0.01,0.27
PS3,0.06,0.16,0,0.05,0.27
PS3,0,0,0.27,0,0.27
PS3,0.2,0.04,0,0.03,0.27
PS3,0.22,0.03,0,0.03,0.27
PS3,0.25,0,0,0.02,0.27
PS3,0.25,0,0,0.02,0.27
PS3,0.11,0.11,0,0.05,0.27
PS3,0,0,0.27,0,0.27
PS3,0.04,0.05,0.16,0.02,0.27
PS3,0.06,0.04,0.14,0.02,0.27
PS3,0.24,0,0.01,0.02,0.26
PS3,0,0,0.26,0,0.26
PS3,0,0,0.26,0,0.26
PS3,0.24,0,0,0.02,0.26
PS3,0.05,0.16,0,0.05,0.26
PS3,0,0,0.26,0,0.26
PS3,0,0.2,0,0.06,0.26
PS3,0,0,0.26,0,0.26
PS3,0.17,0.05,0,0.03,0.26
PS3,0.18,0.04,0.01,0.03,0.26
PS3,0,0,0.26,0,0.26
PS3,0.2,0.03,0,0.03,0.26
PS3,0.05,0.15,0,0.06,0.26
PS3,0,0,0.26,0,0.26
PS3,0.1,0.11,0,0.05,0.26
PS3,0,0,0.26,0,0.26
PS3,0.12,0.08,0.02,0.04,0.26
PS3,0.22,0.01,0,0.02,0.26
PS3,0.16,0.06,0,0.03,0.25
PS3,0.04,0.15,0,0.06,0.25
PS3,0.12,0.1,0,0.04,0.25
PS3,0.09,0.04,0.1,0.03,0.25
PS3,0.1,0.11,0,0.04,0.25
PS3,0.15,0.07,0,0.03,0.25
PS3,0.1,0.09,0.02,0.04,0.25
PS3,0.1,0.1,0,0.04,0.25
PS3,0.14,0.08,0,0.03,0.25
PS3,0.12,0.09,0,0.04,0.25
PS3,0,0,0.25,0,0.25
PS3,0.07,0.13,0,0.05,0.25
PS3,0.18,0.04,0,0.03,0.25
PS3,0.08,0.12,0,0.05,0.25
PS3,0.18,0.04,0,0.03,0.25
PS3,0.12,0.11,0,0.02,0.25
PS3,0.23,0,0,0.02,0.25
PS3,0.21,0.01,0,0.02,0.25
PS3,0.21,0.02,0,0.02,0.24
PS3,0.06,0.13,0,0.05,0.24
PS3,0.05,0,0.18,0.01,0.24
PS3,0.21,0.01,0,0.02,0.24
PS3,0.17,0.04,0.01,0.03,0.24
PS3,0.09,0.11,0,0.04,0.24
PS3,0.19,0.03,0,0.02,0.24
PS3,0,0,0.24,0,0.24
PS3,0.15,0.06,0,0.03,0.24
PS3,0.04,0.14,0.01,0.05,0.24
PS3,0.08,0.01,0.13,0.01,0.24
PS3,0.12,0.08,0,0.04,0.23
PS3,0,0.09,0.11,0.03,0.23
PS3,0.14,0.02,0.05,0.02,0.23
PS3,0.17,0.03,0,0.03,0.23
PS3,0,0.19,0,0.05,0.23
PS3,0,0,0.23,0,0.23
PS3,0.14,0.07,0,0.03,0.23
PS3,0.13,0.06,0,0.04,0.23
PS3,0.14,0.06,0,0.03,0.23
PS3,0.15,0.05,0,0.03,0.23
PS3,0.13,0.07,0,0.03,0.23
PS3,0.21,0,0,0.02,0.23
PS3,0,0,0.23,0,0.23
PS3,0,0,0.23,0,0.23
PS3,0.19,0.01,0,0.02,0.23
PS3,0.09,0.1,0,0.04,0.23
PS3,0,0,0.23,0,0.23
PS3,0,0,0.22,0,0.22
PS3,0.12,0.04,0.05,0.02,0.22
PS3,0.13,0.06,0,0.03,0.22
PS3,0,0,0.22,0,0.22
PS3,0.05,0.13,0,0.04,0.22
PS3,0.14,0,0.07,0.01,0.22
PS3,0,0.17,0,0.05,0.22
PS3,0.06,0.04,0.1,0.02,0.22
PS3,0.07,0.1,0,0.04,0.22
PS3,0.03,0.13,0.02,0.04,0.22
PS3,0.05,0.04,0.12,0.02,0.22
PS3,0.09,0.09,0,0.04,0.22
PS3,0.1,0.08,0,0.04,0.22
PS3,0.2,0,0,0.02,0.22
PS3,0.07,0.06,0.06,0.03,0.22
PS3,0.05,0.13,0,0.04,0.22
PS3,0.11,0.07,0,0.03,0.22
PS3,0.12,0,0.08,0.01,0.21
PS3,0,0.16,0,0.05,0.21
PS3,0.1,0.08,0,0.04,0.21
PS3,0,0,0.21,0,0.21
PS3,0.11,0.07,0,0.03,0.21
PS3,0.05,0.11,0.01,0.04,0.21
PS3,0.11,0.07,0,0.03,0.21
PS3,0.06,0.05,0.08,0.02,0.21
PS3,0,0.15,0.01,0.05,0.21
PS3,0.09,0,0.1,0.01,0.21
PS3,0.11,0.07,0,0.03,0.21
PS3,0,0,0.21,0,0.21
PS3,0.1,0.03,0.06,0.02,0.21
PS3,0.06,0.1,0.01,0.04,0.21
PS3,0,0,0.21,0,0.21
PS3,0.17,0.01,0,0.02,0.2
PS3,0.15,0.03,0,0.02,0.2
PS3,0.06,0,0.14,0.01,0.2
PS3,0.05,0.05,0.09,0.02,0.2
PS3,0.06,0.05,0.08,0.02,0.2
PS3,0.04,0.05,0.1,0.02,0.2
PS3,0.06,0.04,0.08,0.02,0.2
PS3,0,0.15,0,0.05,0.2
PS3,0,0.03,0.16,0.01,0.2
PS3,0.17,0.01,0,0.02,0.2
PS3,0.1,0.07,0,0.03,0.2
PS3,0.12,0.05,0,0.03,0.2
PS3,0.1,0.04,0.04,0.02,0.2
PS3,0.06,0.02,0.1,0.01,0.2
PS3,0.08,0.09,0,0.04,0.2
PS3,0.14,0.02,0.02,0.02,0.2
PS3,0,0,0.2,0,0.2
PS3,0.12,0.05,0,0.02,0.2
PS3,0.09,0,0.09,0.01,0.2
PS3,0.02,0.13,0,0.04,0.19
PS3,0.05,0.12,0,0.03,0.19
PS3,0.1,0.07,0,0.03,0.19
PS3,0.13,0.04,0,0.02,0.19
PS3,0.05,0.09,0.02,0.03,0.19
PS3,0.1,0.06,0,0.03,0.19
PS3,0.16,0.02,0,0.02,0.19
PS3,0.18,0,0,0.01,0.19
PS3,0.1,0.06,0.01,0.03,0.19
PS3,0.05,0.1,0,0.03,0.19
PS3,0.18,0,0,0.01,0.19
PS3,0.18,0,0,0.01,0.19
PS3,0,0,0.19,0,0.19
PS3,0.06,0.02,0.1,0.01,0.19
PS3,0.14,0.03,0,0.02,0.19
PS3,0.07,0.09,0,0.04,0.19
PS3,0.06,0.05,0.07,0.02,0.19
PS3,0.1,0.06,0,0.03,0.19
PS3,0.11,0.05,0,0.03,0.19
PS3,0.11,0.05,0,0.03,0.19
PS3,0.11,0.05,0,0.02,0.19
PS3,0,0,0.19,0,0.19
PS3,0.12,0.05,0,0.02,0.19
PS3,0,0,0.19,0,0.19
PS3,0.17,0,0,0.02,0.19
PS3,0.06,0.09,0,0.03,0.19
PS3,0.17,0,0,0.01,0.18
PS3,0.12,0.04,0,0.02,0.18
PS3,0.07,0.06,0.03,0.02,0.18
PS3,0.09,0,0.07,0.02,0.18
PS3,0,0,0.18,0,0.18
PS3,0.05,0.1,0,0.03,0.18
PS3,0.14,0.02,0,0.02,0.18
PS3,0.07,0.08,0,0.03,0.18
PS3,0,0.16,0,0.02,0.18
PS3,0.17,0,0,0.01,0.18
PS3,0.16,0,0,0.01,0.18
PS3,0,0,0.18,0,0.18
PS3,0.16,0,0,0.01,0.18
PS3,0.12,0.03,0,0.02,0.18
PS3,0.11,0.04,0,0.02,0.17
PS3,0,0.16,0,0.02,0.17
PS3,0.13,0.02,0,0.02,0.17
PS3,0.09,0.05,0,0.03,0.17
PS3,0.04,0.1,0,0.04,0.17
PS3,0.11,0.04,0,0.02,0.17
PS3,0.14,0.02,0,0.02,0.17
PS3,0.16,0,0,0.01,0.17
PS3,0.16,0,0,0.01,0.17
PS3,0.07,0.07,0.01,0.03,0.17
PS3,0.13,0.03,0,0.02,0.17
PS3,0.08,0.06,0,0.03,0.17
PS3,0.08,0.07,0,0.02,0.17
PS3,0.1,0.04,0,0.02,0.17
PS3,0.16,0,0,0.01,0.17
PS3,0,0.15,0,0.02,0.17
PS3,0.06,0.03,0.06,0.02,0.17
PS3,0.13,0.02,0,0.02,0.17
PS3,0,0.13,0,0.04,0.17
PS3,0.11,0.04,0,0.02,0.17
PS3,0.13,0.02,0,0.02,0.17
PS3,0,0,0.17,0,0.17
PS3,0.15,0,0,0.01,0.17
PS3,0.14,0.01,0,0.02,0.17
PS3,0.05,0.03,0.06,0.02,0.16
PS3,0.13,0,0,0.03,0.16
PS3,0.05,0.04,0.06,0.02,0.16
PS3,0.15,0,0,0.01,0.16
PS3,0.11,0.03,0,0.02,0.16
PS3,0.02,0.03,0.11,0.01,0.16
PS3,0.12,0.02,0,0.02,0.16
PS3,0.14,0.01,0,0.01,0.16
PS3,0.12,0.02,0,0.02,0.16
PS3,0.15,0,0,0.01,0.16
PS3,0.15,0,0,0.01,0.16
PS3,0.11,0.01,0.03,0.01,0.16
PS3,0.14,0.01,0,0.01,0.16
PS3,0.08,0.06,0,0.03,0.16
PS3,0,0.1,0.02,0.04,0.16
PS3,0.05,0,0.09,0.01,0.16
PS3,0.11,0.03,0,0.02,0.16
PS3,0.04,0.09,0,0.03,0.16
PS3,0.04,0.03,0.08,0.01,0.16
PS3,0.07,0.06,0,0.02,0.16
PS3,0,0,0.16,0,0.16
PS3,0.08,0.05,0,0.02,0.15
PS3,0.14,0,0,0.01,0.15
PS3,0.13,0.01,0,0.01,0.15
PS3,0.05,0.06,0.02,0.02,0.15
PS3,0.1,0.03,0,0.02,0.15
PS3,0.07,0.02,0.06,0.01,0.15
PS3,0.07,0.06,0,0.02,0.15
PS3,0.12,0.02,0,0.02,0.15
PS3,0.12,0.02,0,0.02,0.15
PS3,0.07,0.06,0,0.02,0.15
PS3,0.14,0,0,0.01,0.15
PS3,0,0,0.15,0,0.15
PS3,0.12,0.02,0,0.01,0.15
PS3,0,0,0.15,0,0.15
PS3,0.14,0,0,0.01,0.15
PS3,0,0,0.15,0,0.15
PS3,0,0,0.15,0,0.15
PS3,0.13,0,0,0.01,0.15
PS3,0,0,0.14,0,0.14
PS3,0.09,0,0.04,0.01,0.14
PS3,0.01,0.1,0,0.03,0.14
PS3,0,0,0.14,0,0.14
PS3,0.06,0.03,0.03,0.02,0.14
PS3,0,0,0.14,0,0.14
PS3,0.13,0,0,0.01,0.14
PS3,0,0.1,0,0.04,0.14
PS3,0,0.11,0,0.03,0.14
PS3,0.13,0,0,0.01,0.14
PS3,0,0,0.14,0,0.14
PS3,0.13,0,0,0.01,0.14
PS3,0,0,0.14,0,0.14
PS3,0.13,0,0,0.01,0.14
PS3,0,0.01,0.13,0,0.14
PS3,0.07,0.03,0.02,0.02,0.14
PS3,0.09,0.03,0,0.02,0.14
PS3,0.11,0.02,0,0.01,0.14
PS3,0,0.12,0,0.02,0.14
PS3,0,0.1,0,0.03,0.14
PS3,0,0,0.14,0,0.14
PS3,0.08,0.03,0,0.02,0.13
PS3,0,0,0.13,0,0.13
PS3,0.11,0.01,0,0.01,0.13
PS3,0.02,0.09,0,0.02,0.13
PS3,0.1,0.01,0,0.01,0.13
PS3,0.09,0.02,0,0.01,0.13
PS3,0.12,0,0,0.01,0.13
PS3,0.03,0.08,0,0.02,0.13
PS3,0.12,0,0,0.01,0.13
PS3,0.06,0.04,0.01,0.02,0.13
PS3,0,0,0.13,0,0.13
PS3,0.12,0,0,0.01,0.13
PS3,0.06,0.02,0.04,0.02,0.13
PS3,0,0,0.13,0,0.13
PS3,0.07,0.04,0,0.02,0.13
PS3,0.07,0.04,0,0.02,0.13
PS3,0.12,0,0,0.01,0.13
PS3,0.11,0,0,0.01,0.13
PS3,0.12,0,0,0.01,0.13
PS3,0,0,0.13,0,0.13
PS3,0.07,0.04,0,0.02,0.13
PS3,0.04,0.05,0.01,0.02,0.13
PS3,0.06,0.04,0,0.02,0.13
PS3,0.11,0,0,0.01,0.12
PS3,0,0,0.12,0,0.12
PS3,0.1,0.01,0,0.01,0.12
PS3,0,0.1,0,0.03,0.12
PS3,0.03,0.07,0,0.02,0.12
PS3,0,0.1,0,0.03,0.12
PS3,0.06,0.04,0,0.02,0.12
PS3,0.09,0,0.03,0.01,0.12
PS3,0.04,0.06,0,0.02,0.12
PS3,0.02,0.09,0,0.02,0.12
PS3,0.05,0.06,0,0.02,0.12
PS3,0,0,0.12,0,0.12
PS3,0,0.07,0.03,0.02,0.12
PS3,0.01,0,0.11,0,0.12
PS3,0.08,0.02,0,0.02,0.12
PS3,0.03,0.05,0.02,0.02,0.12
PS3,0.11,0,0,0.01,0.12
PS3,0,0,0.12,0,0.12
PS3,0,0,0.12,0,0.12
PS3,0.02,0.02,0.06,0.01,0.12
PS3,0.11,0,0,0.01,0.12
PS3,0.06,0.03,0,0.02,0.12
PS3,0.1,0.01,0,0.01,0.12
PS3,0.07,0.03,0,0.02,0.12
PS3,0,0,0.12,0,0.12
PS3,0.11,0,0,0.01,0.12
PS3,0,0,0.11,0,0.11
PS3,0.11,0,0,0.01,0.11
PS3,0.11,0,0,0.01,0.11
PS3,0.08,0.02,0,0.01,0.11
PS3,0.11,0,0,0.01,0.11
PS3,0,0.08,0.02,0.01,0.11
PS3,0,0.09,0,0.03,0.11
PS3,0.08,0.02,0,0.01,0.11
PS3,0,0.09,0,0.03,0.11
PS3,0.07,0.03,0,0.02,0.11
PS3,0.09,0.02,0,0.01,0.11
PS3,0,0,0.11,0,0.11
PS3,0,0,0.11,0,0.11
PS3,0,0.08,0,0.03,0.11
PS3,0,0,0.11,0,0.11
PS3,0,0,0.11,0,0.11
PS3,0.02,0.07,0,0.02,0.11
PS3,0.04,0.05,0,0.02,0.11
PS3,0.05,0.04,0,0.02,0.11
PS3,0,0,0.11,0,0.11
PS3,0.03,0.07,0,0.02,0.11
PS3,0.09,0.01,0,0.01,0.11
PS3,0.05,0.01,0.04,0.01,0.11
PS3,0.06,0.03,0,0.02,0.11
PS3,0.1,0,0,0.01,0.11
PS3,0,0,0.11,0,0.11
PS3,0.07,0.03,0,0.01,0.11
PS3,0,0.08,0,0.02,0.11
PS3,0.09,0.01,0,0.01,0.1
PS3,0.02,0.07,0,0.02,0.1
PS3,0,0,0.1,0,0.1
PS3,0.1,0,0,0.01,0.1
PS3,0.09,0.01,0,0.01,0.1
PS3,0.06,0.03,0,0.01,0.1
PS3,0.05,0.03,0,0.02,0.1
PS3,0,0,0.1,0,0.1
PS3,0,0,0.1,0,0.1
PS3,0.1,0,0,0.01,0.1
PS3,0.02,0.06,0,0.02,0.1
PS3,0.09,0,0,0.01,0.1
PS3,0,0,0.1,0,0.1
PS3,0.05,0.04,0,0.02,0.1
PS3,0,0.1,0,0,0.1
PS3,0.08,0.01,0,0.01,0.1
PS3,0.04,0.03,0.01,0.01,0.1
PS3,0.05,0,0.05,0.01,0.1
PS3,0.09,0,0,0.01,0.1
PS3,0,0.04,0.04,0.01,0.1
PS3,0.06,0.03,0,0.02,0.1
PS3,0.09,0,0,0.01,0.1
PS3,0,0,0.1,0,0.1
PS3,0.05,0.03,0,0.01,0.1
PS3,0.04,0.04,0,0.02,0.1
PS3,0,0,0.1,0,0.1
PS3,0.09,0,0,0.01,0.1
PS3,0,0.08,0,0.02,0.1
PS3,0.05,0.03,0,0.01,0.09
PS3,0,0.07,0,0.02,0.09
PS3,0.06,0.02,0,0.01,0.09
PS3,0,0.07,0,0.02,0.09
PS3,0.08,0,0,0.01,0.09
PS3,0.08,0.01,0,0.01,0.09
PS3,0,0.08,0,0.01,0.09
PS3,0,0,0.09,0,0.09
PS3,0,0.07,0,0.02,0.09
PS3,0.06,0.02,0,0.01,0.09
PS3,0.07,0.01,0,0.01,0.09
PS3,0.06,0.02,0,0.01,0.09
PS3,0.06,0.01,0.01,0.01,0.09
PS3,0.01,0.06,0,0.02,0.09
PS3,0.01,0.06,0,0.02,0.09
PS3,0,0,0.09,0,0.09
PS3,0.08,0,0,0.01,0.09
PS3,0,0.06,0.01,0.02,0.09
PS3,0,0,0.09,0,0.09
PS3,0.08,0,0,0.01,0.09
PS3,0,0,0.09,0,0.09
PS3,0.07,0.01,0,0.01,0.09
PS3,0,0,0.09,0,0.09
PS3,0,0,0.09,0,0.09
PS3,0.07,0.01,0,0.01,0.09
PS3,0.03,0.04,0,0.01,0.09
PS3,0.04,0.03,0,0.01,0.09
PS3,0,0,0.09,0,0.09
PS3,0.07,0.01,0,0.01,0.09
PS3,0.04,0.03,0,0.01,0.09
PS3,0,0,0.08,0,0.08
PS3,0.03,0.04,0,0.01,0.08
PS3,0,0.06,0.01,0.01,0.08
PS3,0.08,0,0,0.01,0.08
PS3,0.04,0.03,0,0.01,0.08
PS3,0.01,0.04,0.02,0.01,0.08
PS3,0,0,0.08,0,0.08
PS3,0.07,0,0,0.01,0.08
PS3,0,0,0.08,0,0.08
PS3,0.07,0,0,0.01,0.08
PS3,0.05,0.01,0,0.01,0.08
PS3,0.07,0,0,0.01,0.08
PS3,0.03,0.04,0,0.01,0.08
PS3,0.06,0.01,0,0.01,0.08
PS3,0.05,0.02,0,0.01,0.08
PS3,0.07,0,0,0.01,0.08
PS3,0.01,0.05,0,0.02,0.08
PS3,0,0.06,0,0.02,0.08
PS3,0,0,0.08,0,0.08
PS3,0.05,0.01,0,0.01,0.08
PS3,0,0,0.08,0,0.08
PS3,0.07,0,0,0.01,0.08
PS3,0,0,0.07,0,0.07
PS3,0.07,0,0,0.01,0.07
PS3,0.05,0.01,0,0.01,0.07
PS3,0.07,0,0,0.01,0.07
PS3,0,0.03,0.03,0.01,0.07
PS3,0,0.01,0.06,0,0.07
PS3,0.02,0.01,0.04,0.01,0.07
PS3,0,0,0.07,0,0.07
PS3,0.07,0,0,0,0.07
PS3,0,0.06,0,0.01,0.07
PS3,0.07,0,0,0.01,0.07
PS3,0.03,0.03,0,0.01,0.07
PS3,0,0.03,0.03,0.01,0.07
PS3,0,0,0.07,0,0.07
PS3,0.01,0.02,0.02,0.01,0.07
PS3,0.06,0,0,0.01,0.07
PS3,0.01,0.05,0,0.01,0.07
PS3,0,0,0.07,0,0.07
PS3,0,0.01,0.06,0,0.07
PS3,0,0.06,0,0.01,0.07
PS3,0.06,0,0,0,0.07
PS3,0,0,0.07,0,0.07
PS3,0,0,0.07,0,0.07
PS3,0,0.05,0,0.02,0.07
PS3,0,0,0.06,0,0.07
PS3,0.06,0,0,0.01,0.07
PS3,0,0,0.07,0,0.07
PS3,0.05,0.01,0,0.01,0.06
PS3,0.04,0.01,0,0.01,0.06
PS3,0,0,0.06,0,0.06
PS3,0,0.01,0.04,0,0.06
PS3,0,0,0.06,0,0.06
PS3,0,0,0.06,0,0.06
PS3,0.01,0.02,0.03,0.01,0.06
PS3,0,0,0.06,0,0.06
PS3,0,0,0.06,0,0.06
PS3,0,0.04,0,0.02,0.06
PS3,0,0,0.06,0,0.06
PS3,0.02,0.03,0,0.01,0.06
PS3,0.05,0,0,0,0.06
PS3,0.05,0,0,0.01,0.06
PS3,0,0,0.06,0,0.06
PS3,0.03,0,0.02,0.01,0.06
PS3,0.04,0,0,0.01,0.06
PS3,0.01,0.04,0,0.01,0.05
PS3,0.01,0.03,0,0.01,0.05
PS3,0,0,0.05,0,0.05
PS3,0,0,0.05,0,0.05
PS3,0.03,0.01,0.01,0.01,0.05
PS3,0.02,0,0.03,0,0.05
PS3,0,0.04,0,0.01,0.05
PS3,0,0,0.05,0,0.05
PS3,0,0.04,0,0.01,0.05
PS3,0,0,0.05,0,0.05
PS3,0,0,0.05,0,0.05
PS3,0.05,0,0,0,0.05
PS3,0,0.04,0,0.01,0.05
PS3,0,0,0.05,0,0.05
PS3,0.02,0.02,0,0.01,0.05
PS3,0.03,0.01,0,0.01,0.05
PS3,0,0,0.05,0,0.05
PS3,0.04,0,0,0,0.05
PS3,0,0,0.05,0,0.05
PS3,0,0.04,0,0.01,0.05
PS3,0,0,0.05,0,0.05
PS3,0.01,0.03,0,0.01,0.05
PS3,0,0,0.05,0,0.05
PS3,0,0,0.05,0,0.05
PS3,0.02,0.02,0,0.01,0.05
PS3,0,0,0.05,0,0.05
PS3,0,0,0.05,0,0.05
PS3,0,0.03,0,0.01,0.05
PS3,0,0.04,0,0.01,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0.02,0.02,0,0.01,0.04
PS3,0.03,0.01,0,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0.03,0,0.01,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0.03,0,0.01,0.04
PS3,0.04,0,0,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0.04,0,0,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0.03,0,0,0,0.04
PS3,0,0.03,0,0.01,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
PS3,0,0,0.04,0,0.04
